sensor_index,humidity,temperature,pm2_5,latitude,longitude,date_time
259073,22,14.0,2.3499999046325684,40.68,-111.94,2025-06-07 04:00:00
259073,20,14.7,2.5,40.68,-111.94,2025-06-07 05:00:00
259073,22,13.4,2.5,40.68,-111.94,2025-06-07 06:00:00
259073,37,15.7,2.900000095367432,40.68,-111.94,2025-06-07 07:00:00
259073,38,18.9,2.5,40.68,-111.94,2025-06-07 08:00:00
259073,30,22.0,2.5999999046325684,40.68,-111.94,2025-06-07 09:00:00
259073,26,24.2,3.0,40.68,-111.94,2025-06-07 10:00:00
259073,22,25.5,2.299999952316284,40.68,-111.94,2025-06-07 11:00:00
259073,22,26.7,2.150000095367432,40.68,-111.94,2025-06-07 12:00:00
259073,21,27.0,2.0999999046325684,40.68,-111.94,2025-06-07 13:00:00
259073,20,27.7,2.0999999046325684,40.68,-111.94,2025-06-07 14:00:00
259073,20,28.1,1.7999999523162842,40.68,-111.94,2025-06-07 15:00:00
259073,20,28.1,1.850000023841858,40.68,-111.94,2025-06-07 16:00:00
259073,19,28.3,1.75,40.68,-111.94,2025-06-07 17:00:00
259073,18,28.2,1.75,40.68,-111.94,2025-06-07 18:00:00
259073,23,27.9,1.600000023841858,40.68,-111.94,2025-06-07 19:00:00
259073,28,25.0,1.7999999523162842,40.68,-111.94,2025-06-07 20:00:00
259073,26,21.9,1.7000000476837158,40.68,-111.94,2025-06-07 21:00:00
259073,27,20.8,1.649999976158142,40.68,-111.94,2025-06-07 22:00:00
259073,28,20.2,1.7000000476837158,40.68,-111.94,2025-06-07 23:00:00
259073,19,16.8,2.299999952316284,40.68,-111.93,2025-06-07 00:00:00
259073,19,16.2,2.049999952316284,40.68,-111.93,2025-06-07 01:00:00
259073,24,14.5,2.049999952316284,40.68,-111.93,2025-06-07 02:00:00
259073,24,13.6,2.25,40.68,-111.93,2025-06-07 03:00:00
259073,22,14.0,2.3499999046325684,40.68,-111.93,2025-06-07 04:00:00
259073,20,14.7,2.5,40.68,-111.93,2025-06-07 05:00:00
259073,22,13.4,2.5,40.68,-111.93,2025-06-07 06:00:00
259073,37,15.7,2.900000095367432,40.68,-111.93,2025-06-07 07:00:00
259073,38,18.9,2.5,40.68,-111.93,2025-06-07 08:00:00
259073,30,22.0,2.5999999046325684,40.68,-111.93,2025-06-07 09:00:00
259073,26,24.2,3.0,40.68,-111.93,2025-06-07 10:00:00
259073,22,25.5,2.299999952316284,40.68,-111.93,2025-06-07 11:00:00
259073,22,26.7,2.150000095367432,40.68,-111.93,2025-06-07 12:00:00
259073,21,27.0,2.0999999046325684,40.68,-111.93,2025-06-07 13:00:00
259073,20,27.7,2.0999999046325684,40.68,-111.93,2025-06-07 14:00:00
259073,20,28.1,1.7999999523162842,40.68,-111.93,2025-06-07 15:00:00
259073,20,28.1,1.850000023841858,40.68,-111.93,2025-06-07 16:00:00
259073,19,28.3,1.75,40.68,-111.93,2025-06-07 17:00:00
259073,18,28.2,1.75,40.68,-111.93,2025-06-07 18:00:00
259073,23,27.9,1.600000023841858,40.68,-111.93,2025-06-07 19:00:00
259073,28,25.0,1.7999999523162842,40.68,-111.93,2025-06-07 20:00:00
259073,26,21.9,1.7000000476837158,40.68,-111.93,2025-06-07 21:00:00
259073,27,20.8,1.649999976158142,40.68,-111.93,2025-06-07 22:00:00
259073,28,20.2,1.7000000476837158,40.68,-111.93,2025-06-07 23:00:00
133674,19,16.8,0.550000011920929,40.68,-111.92,2025-06-07 00:00:00
133674,19,16.2,0.550000011920929,40.68,-111.92,2025-06-07 01:00:00
133674,24,14.6,0.8500000238418579,40.68,-111.92,2025-06-07 02:00:00
133674,24,13.7,0.800000011920929,40.68,-111.92,2025-06-07 03:00:00
133674,22,14.1,0.8500000238418579,40.68,-111.92,2025-06-07 04:00:00
133674,20,14.8,0.8500000238418579,40.68,-111.92,2025-06-07 05:00:00
133674,22,13.4,0.8500000238418579,40.68,-111.92,2025-06-07 06:00:00
133674,37,15.7,1.100000023841858,40.68,-111.92,2025-06-07 07:00:00
133674,38,18.9,1.0499999523162842,40.68,-111.92,2025-06-07 08:00:00
133674,30,22.0,1.0499999523162842,40.68,-111.92,2025-06-07 09:00:00
133674,26,24.2,1.350000023841858,40.68,-111.92,2025-06-07 10:00:00
133674,22,25.5,1.100000023841858,40.68,-111.92,2025-06-07 11:00:00
133674,22,26.7,1.149999976158142,40.68,-111.92,2025-06-07 12:00:00
133674,21,27.0,1.0499999523162842,40.68,-111.92,2025-06-07 13:00:00
133674,20,27.7,0.800000011920929,40.68,-111.92,2025-06-07 14:00:00
133674,20,28.1,1.0,40.68,-111.92,2025-06-07 15:00:00
133674,20,28.1,0.800000011920929,40.68,-111.92,2025-06-07 16:00:00
133674,19,28.3,0.699999988079071,40.68,-111.92,2025-06-07 17:00:00
133674,18,28.2,0.6499999761581421,40.68,-111.92,2025-06-07 18:00:00
133674,23,27.9,0.6499999761581421,40.68,-111.92,2025-06-07 19:00:00
133674,28,25.0,0.6499999761581421,40.68,-111.92,2025-06-07 20:00:00
133674,26,21.9,0.550000011920929,40.68,-111.92,2025-06-07 21:00:00
133674,27,20.8,0.550000011920929,40.68,-111.92,2025-06-07 22:00:00
133674,28,20.2,0.550000011920929,40.68,-111.92,2025-06-07 23:00:00
133674,19,16.8,0.550000011920929,40.68,-111.91,2025-06-07 00:00:00
133674,19,16.2,0.550000011920929,40.68,-111.91,2025-06-07 01:00:00
133674,24,14.6,0.8500000238418579,40.68,-111.91,2025-06-07 02:00:00
133674,24,13.7,0.800000011920929,40.68,-111.91,2025-06-07 03:00:00
133674,22,14.1,0.8500000238418579,40.68,-111.91,2025-06-07 04:00:00
133674,20,14.8,0.8500000238418579,40.68,-111.91,2025-06-07 05:00:00
133674,22,13.4,0.8500000238418579,40.68,-111.91,2025-06-07 06:00:00
133674,37,15.7,1.100000023841858,40.68,-111.91,2025-06-07 07:00:00
133674,38,18.9,1.0499999523162842,40.68,-111.91,2025-06-07 08:00:00
133674,30,22.0,1.0499999523162842,40.68,-111.91,2025-06-07 09:00:00
133674,26,24.2,1.350000023841858,40.68,-111.91,2025-06-07 10:00:00
133674,22,25.5,1.100000023841858,40.68,-111.91,2025-06-07 11:00:00
133674,22,26.7,1.149999976158142,40.68,-111.91,2025-06-07 12:00:00
133674,21,27.0,1.0499999523162842,40.68,-111.91,2025-06-07 13:00:00
133674,20,27.7,0.800000011920929,40.68,-111.91,2025-06-07 14:00:00
133674,20,28.1,1.0,40.68,-111.91,2025-06-07 15:00:00
133674,20,28.1,0.800000011920929,40.68,-111.91,2025-06-07 16:00:00
133674,19,28.3,0.699999988079071,40.68,-111.91,2025-06-07 17:00:00
